global_id,Name,AdmArea,District,Address,Photo,Capacity,DepartmentalAffiliation,ObjectOperOrgName,ObjectOperOrgPhone,Longitude,Latitude
1032438060,Велосипедная парковка № 080149211981,Центральный административный округ,Басманный,"Старая Басманная, дом 20, корпус 1",0ff2a74e-9708-4e11-a9cd-bfb434dcd81c,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.665183,55.766866
1032438103,Велосипедная парковка № 080000111440,Центральный административный округ,Тверской,"улица Лесная, дом 20, строение 6",9c52ab16-112f-4405-87a9-cd645705a7f7,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.590964,55.779778
1032438212,Велосипедная парковка № 080146116690,Юго-Восточный административный округ,Нагатинский Затон,"проспект Андропова, владение 1",401a6240-9f8d-40f2-bfd1-1abbd77a54a5,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.667161,55.693730
1032867391,Велосипедная парковка № 080147110976,Юго-Восточный административный округ,Нагатинский Затон,"проспект Андропова, владение 1",0ee82e38-ce0c-43f6-8962-050dfae7a236,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.667161,55.693730
1032867398,Велосипедная парковка № 080000112753,Северный административный округ,Останкинский,"Проспект Мира, дом 109",326064ad-da8a-4b7b-9910-170af5345d58,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.636778,55.818675
1032867400,Велосипедная парковка № 080630112467,Северо-Восточный административный округ,Бутырский,"улица Яблочкова, дом 41",e29e0fac-684b-4972-90ce-e77dc8ee0c17,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.578532,55.828197
1032867409,Велосипедная парковка № 080000912971,Северо-Восточный административный округ,Марфино,"Большая Марфинская улица, дом 4",ba4f583d-0221-401e-9473-bcb52560c08c,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.592968,55.831428
1032867411,Велосипедная парковка № 080000912972,Северный административный округ,Марфино,"улица Кашенкин Луг, дом 11",359a15d1-1249-4173-b003-69c9171bef3a,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.595420,55.824339
1032867416,Велосипедная парковка № 080000912945,Северо-Восточный административный округ,Ярославский,"Ярославское шоссе, дом 5",dbfc58f3-5c3f-413c-8319-59efd4169a22,10,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.677948,55.852874
1032867418,Велосипедная парковка № 080000913587,Северо-Западный административный округ,Южное Тушино,"улица Фабрициуса, дом 21",0f87147f-a8db-4e88-b649-b4ff43f558a8,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.434047,55.843394
1032867420,Велосипедная парковка № 080000915100,Центральный административный округ,Мещанский,"Протопоповский переулок, дом 5",20c932fc-c6a1-4302-bc23-663a14e67fc6,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.636320,55.780542
1032867424,Велосипедная парковка № 080000112738,Новомосковский административный округ,поселение Сосенское,"Станция метро «Прокшино», выход 2",650aa501-4f5a-4cc7-9698-198449c4f524,10,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.434204,55.586769
1032867425,Велосипедная парковка № 080000112739,Новомосковский административный округ,поселение Сосенское,"Станция метро «Ольховая», выход 1",ed5370b6-219d-4db5-9193-1bb397ddc023,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.458861,55.568851
1032867431,Велосипедная парковка № 080000112740,Новомосковский административный округ,поселение Сосенское,"Станция метро «Коммунарка», выход 1",71bbe5c8-ecb7-415b-9f1b-5a4ef54b5f4b,20,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.470124,55.560014
1079259380,Велосипедная парковка № 080000115001,Восточный административный округ,Сокольники,"улица Барболина, дом 4",97872291-ba74-479c-a7a5-1bcf60908608,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.686970,55.787207
1079259448,Велосипедная парковка № 080000115002,Юго-Восточный административный округ,Южнопортовый,"Улица Мельникова, дом 15/10",f2a66440-b460-461b-8702-2c79b0b86ede,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.670533,55.725595
1079259473,Велосипедная парковка № 080000115003,Восточный административный округ,Ивановское,"Малый Купавенский проезд, дом 5",76230dce-2acf-44d4-9416-e54ee32d982b,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.838147,55.781114
1079259556,Велосипедная парковка № 080000115004,Северо-Восточный административный округ,Бутырский,"Улица Гончарова, дом 13",124a3ef7-2297-400b-91ee-1f7283bb1b6e,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.585881,55.815015
1079259691,Велосипедная парковка № 080000115005,Центральный административный округ,Красносельский,"Большая Спасская улица, дом 6/1, строение 1А",7362d823-6200-4149-8ff5-925f47a9f48b,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.641183,55.774936
1079259811,Велосипедная парковка № 080000115006,Зеленоградский административный округ,Силино,"Филаретовская улица, корпус 1133",41dc406d-9d66-43fa-8b56-a54703053fa5,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.173259,55.995126
1131893734,Велосипедная парковка № 080000115007,Центральный административный округ,Тверской,"Тверская улица, дом 15",fbe4f8a7-6f1a-4050-999c-5c9f7c88dc11,3,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.608818,55.761861
1131893822,Велосипедная парковка № 080000115008,Центральный административный округ,Тверской,"Тверская улица, дом 8, корпус 1",5c765663-ef0f-4156-a258-b6176ae6ec05,3,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.609101,55.762198
1131893823,Велосипедная парковка № 080000115009,Центральный административный округ,Якиманка,"Ленинский проспект, дом 2А",abc2772a-8ff8-49f0-98ef-1c401bfaffbb,4,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.611627,55.729302
1131893825,Велосипедная парковка № 080000115010,Северный административный округ,Тимирязевский,"Красностуденческий проезд, дом 19",36427cb7-eb7a-4672-92a5-a8a72d0b366f,3,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения,(495) 361-78-07,37.562163,55.824136
1146361945,Велосипедная парковка № 110136013624,Центральный административный округ,Таганский,"Марксистская улица, дом 24",3c6ef7c8-5f32-48ec-a331-fe608a75d7ef,3,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.660651,55.736815
1146361995,Велосипедная парковка № 110136013621,Центральный административный округ,Таганский,"Марксистская улица, дом 24с2",9ffc32fd-e335-4718-937e-89dfbd401b93,3,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.662627,55.736770
1146362042,Велосипедная парковка № 110136013616,Центральный административный округ,Мещанский,"Варсонофьевский переулок, дом 9, строение 1",4ef41745-f1fc-4b89-8d9e-cdfcb17a98c3,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.626889,55.764700
1146362092,Велосипедная парковка № 110136013608,Центральный административный округ,Басманный,"Бауманская улица, дом 58, строение 4",b8be30e9-c6ec-4855-a0ed-81d669d777c8,3,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.678876,55.767562
1146362123,Велосипедная парковка № 110136013550,Юго-Западный административный округ,Ясенево,"Вильнюсская улица, дом 17",0032cd5e-32d3-4b51-a7b2-dc04138f8d20,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.518087,55.597007
1146362152,Велосипедная парковка № 110136013551,Юго-Западный административный округ,Обручевский,"улица Новаторов, дом 14, корпус 1",c28bce49-b41b-4dde-8d1f-cce2f2f9a542,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.523285,55.667494
1146362179,Велосипедная парковка № 110136013552,Юго-Западный административный округ,Ломоносовский,"улица Академика Пилюгина, дом 14, корпус 2",c936d6b9-0516-43cd-8c2f-16e86e54d0ee,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.535926,55.669793
1146362299,Велосипедная парковка № 110136013553,Юго-Западный административный округ,Ломоносовский,"улица Марии Ульяновой, дом 3, корпус 3",33669777-5938-40f2-8879-6e49ebd2aa2c,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.524863,55.678197
1146362347,Велосипедная парковка № 110136013554,Южный административный округ,Нагорный,"Симферопольский бульвар, дом 24, корпус 1",453958de-21ff-4026-85cd-c89482a36300,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.602950,55.645736
1146362391,Велосипедная парковка № 110136013555,Южный административный округ,Донской,"Загородное шоссе, дом 9, строение 1",babdbc1b-a8dc-4d9f-8454-4e59e290168a,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.607460,55.692808
1146362413,Велосипедная парковка № 110136013556,Южный административный округ,Нагатинский Затон,"Коломенская улица, дом 9, строение 5",a518884b-ed25-4867-8044-a452e7ffdc3d,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.704321,55.680049
1146362432,Велосипедная парковка № 110136013557,Южный административный округ,Братеево,"улица Борисовские Пруды, дом 10, корпус 5",a8623b03-b753-4fe3-8b30-89563bf607b6,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.741260,55.633479
1146362450,Велосипедная парковка № 110136013558,Юго-Восточный административный округ,Текстильщики,"улица Чистова, дом 15/15",ea83b1b4-29be-47ae-8bce-10d38a9f0f0a,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.744909,55.697280
1146362781,Велосипедная парковка № 110136013559,Юго-Восточный административный округ,Выхино-Жулебино,"Ферганский проезд, дом 3, корпус 3",9a1efbf4-3ca8-4aa1-8566-fa72091fc261,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.825916,55.695993
1146362810,Велосипедная парковка № 110136013706,Восточный административный округ,Вешняки,"улица Молдагуловой, дом 3Б",79dc6880-9fe5-488f-9e4d-d78285078232,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.821429,55.723520
1146362838,Велосипедная парковка № 110136013707,Восточный административный округ,Новогиреево,"Свободный проспект, дом 24",d844e995-935b-4be3-9dac-8cfe114a3d25,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.815372,55.749846
1146362867,Велосипедная парковка № 110136013700,Восточный административный округ,Новокосино,"Новокосинская улица, дом 38, корпус 2",02606e95-80e5-4343-9b39-7f0074ad0876,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.869859,55.741905
1146362900,Велосипедная парковка № 110136013708,Северный административный округ,Савёловский,"Башиловская улица, дом 3, корпус 1",448fbeed-c476-480e-890e-a1052ed4a1f5,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.576488,55.794503
1146362936,Велосипедная парковка № 110136013709,Северный административный округ,Бескудниковский,"Дмитровское шоссе, дом 66",a08a87f0-27c2-4c25-a1b0-affe9fda0cf5,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.560470,55.857919
1146362963,Велосипедная парковка № 110136013710,Северный административный округ,Головинский,"Фестивальная улица, дом 46, корпус 1",a1b44361-b109-4bfb-aff8-938d4e917bed,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.511893,55.862492
1146363103,Велосипедная парковка № 110136013711,Северный административный округ,Войковский,"улица Космонавта Волкова, дом 3",8749a561-5ee4-477f-8818-961bc5f90c83,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.504980,55.815925
1146363136,Велосипедная парковка № 110136013712,Северо-Восточный административный округ,Лосиноостровский,"Тайнинская улица, дом 16, корпус 2",ac829e94-d445-4b74-a210-1359b2f24507,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.687200,55.880549
1146363161,Велосипедная парковка № 110136013568,Северо-Восточный административный округ,Бабушкинский,"Верхоянская улица, дом 6, корпус 1",4e58ad91-12c7-4d2e-b144-88f89349970a,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.671020,55.858283
1146363186,Велосипедная парковка № 110136013569,Восточный административный округ,Соколиная Гора,"9-я улица Соколиной Горы, дом 17",a7b19bd9-d5e6-4c94-a73d-71dee0fe60a9,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.735977,55.772770
1146363209,Велосипедная парковка № 110136013570,Восточный административный округ,Преображенское,"Халтуринская улица, дом 18",625e9ec9-cec4-4613-badb-7734681fb47d,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.725449,55.805908
1146363230,Велосипедная парковка № 110136013571,Восточный административный округ,Измайлово,"3-я Парковая улица, дом 35",1c229ffa-dec6-47cb-8c9f-730bfec94c13,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.781781,55.796757
1146363249,Велосипедная парковка № 080000010219,Центральный административный округ,Пресненский,"Благовещенский переулок, дом 10, строение 2",271416d8-1977-4321-a386-7d908f565f74,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.598355,55.767694
1146365349,Велосипедная парковка № 080000110220,Центральный административный округ,Пресненский,"Благовещенский переулок, дом 8",2e776626-fe11-48a7-970d-8207d9ff9d7b,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.597879,55.767222
1146365387,Велосипедная парковка № 080000110221,Центральный административный округ,Пресненский,"Благовещенский переулок, дом 1Б",532af6aa-ba9f-48b5-bf26-6fff0abc78b9,3,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.597814,55.767233
1146365430,Велосипедная парковка № 080000110222,Центральный административный округ,Пресненский,"Благовещенский переулок, дом 6, строение 1",7b171e1a-d3e7-44d1-b12f-6638423dd176,5,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.597706,55.766960
1146365475,Велосипедная парковка № 080000110223,Центральный административный округ,Пресненский,"Благовещенский переулок, дом 1А",d03cfe5c-64cc-4536-b709-83f1462d9e1b,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.596567,55.766581
1146365530,Велосипедная парковка № 080000110224,Центральный административный округ,Пресненский,"Благовещенский переулок, дом 2/16",951717dc-9ee1-4acb-8fc5-095a7fed33a0,3,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.596199,55.766382
1146365641,Велосипедная парковка № 080000110225,Центральный административный округ,Пресненский,"Благовещенский переулок, дом 2/16",60ad7400-dcea-4c06-934f-b9e28f0bf74c,3,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.596095,55.766367
1146365658,Велосипедная парковка № 080000110226,Центральный административный округ,Пресненский,"Трёхпрудный переулок, дом 14",ba04bc4f-3e7f-4396-b4d4-2c7149e5b228,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.596415,55.766019
1146365691,Велосипедная парковка № 080000711135,Центральный административный округ,Пресненский,"Большой Козихинский переулок, дом 15",cbe882e7-62f0-455e-9b23-034b0d08a2ab,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.595974,55.763624
1146365706,Велосипедная парковка № 080000711137,Центральный административный округ,Пресненский,"Большой Козихинский переулок, дом 17, строение 1",93844723-c21c-41ca-8dd3-04570d3e878b,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.595565,55.764007
1146369051,Велосипедная парковка № 080000711138,Центральный административный округ,Пресненский,"Большой Козихинский переулок, дом 19/6",5b8f3e79-ab98-451c-9271-4e05c6ae3730,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.595352,55.764202
1146369108,Велосипедная парковка № 080000711139,Центральный административный округ,Пресненский,"Большой Козихинский переулок, дом 19/6",7d5fdbce-4f3f-445d-aea4-7293be7d856a,3,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.595392,55.764234
1146369170,Велосипедная парковка № 080000011136,Центральный административный округ,Пресненский,"Малый Козихинский переулок, дом 7",95119f40-a9ac-4eec-9f4c-f1129229d6d6,3,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.595264,55.764384
1146369200,Велосипедная парковка № 080004310774,Центральный административный округ,Пресненский,"Ермолаевский переулок, дом 22-26, строение 1",2da57349-521b-43f9-8729-97ecc60d76ea,5,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.594057,55.765641
1146369267,Велосипедная парковка № 080004310775,Центральный административный округ,Пресненский,"Ермолаевский переулок, дом 18А",79dcb7d0-e211-41e8-9632-95a885a703e5,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.593802,55.765626
1146369317,Велосипедная парковка № 080004310776,Центральный административный округ,Пресненский,"Ермолаевский переулок, дом 27",8d29e8c6-9726-4827-b52b-54e020a084e8,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.594631,55.766393
1146369399,Велосипедная парковка № 080004310777,Центральный административный округ,Пресненский,"Ермолаевский переулок, дом 21",2f089a7d-af0b-47c6-853d-a176d8f68924,4,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.593029,55.765779
1146369463,Велосипедная парковка № 080004310778,Центральный административный округ,Пресненский,"Ермолаевский переулок, дом 21",d54ed1be-146b-4856-a4f0-f5fec6e35336,5,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.592779,55.765644
1146380055,Велосипедная парковка № 080004310779,Центральный административный округ,Пресненский,"Ермолаевский переулок, дом 14",4a49de47-e0f3-4735-a9a5-83950f07b113,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.592454,55.765508
1146380188,Велосипедная парковка № 080004310780,Центральный административный округ,Пресненский,"Малая Бронная улица, дом 42/14",562759ea-d00a-4e9c-8f07-58082a9d69b2,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.591934,55.765238
1146381611,Велосипедная парковка № 080004310784,Центральный административный округ,Пресненский,"Ермолаевский переулок, дом 8",94f9f92b-7f6f-4cc3-b03f-da3144c63d47,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.590207,55.763665
1146381669,Велосипедная парковка № 080004310785,Центральный административный округ,Пресненский,"Ермолаевский переулок, дом 3",553eb50c-8250-4e4e-80a3-d39eb0df5727,5,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.590113,55.763690
1146381737,Велосипедная парковка № 080004310786,Центральный административный округ,Пресненский,"Ермолаевский переулок, дом 6",521bc80c-0126-41bb-a198-480d3ceffaad,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.589811,55.763419
1146381797,Велосипедная парковка № 080004310787,Центральный административный округ,Пресненский,"Садовая-Кудринская улица, дом 26/40, строение 1",58d9ecdc-3d9b-4e68-a446-c3c505fe1aa9,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.589102,55.763025
1146381870,Велосипедная парковка № 080004310788,Центральный административный округ,Пресненский,"улица Спиридоновка, дом 27/24",aabdfdf0-d36e-4196-8120-d8f3418ae2d2,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.588818,55.762838
1146381931,Велосипедная парковка № 080004210471,Центральный административный округ,Пресненский,"Вспольный переулок, дом 17",339975be-4179-4d98-a32c-cdf20f868b77,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.588161,55.761924
1146381984,Велосипедная парковка № 080004210472,Центральный административный округ,Пресненский,"Вспольный переулок, дом 10",4181b4fc-6350-459a-93b1-ce8e781688af,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.587887,55.761141
1146382047,Велосипедная парковка № 080004210473,Центральный административный округ,Пресненский,"Вспольный переулок, дом 10",8a8e19e3-44ab-4a47-9224-97a748b41ac8,5,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.587727,55.760994
1146382116,Велосипедная парковка № 080004210474,Центральный административный округ,Пресненский,"Большая Садовая улица, дом 8, строение 1",ba02b02b-2b35-48ef-bdeb-0bd1aad0a12c,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.593009,55.766348
1146382167,Велосипедная парковка № 080004210475,Центральный административный округ,Пресненский,"Богословский переулок, дом 16/6, строение 1",f634d8f8-e62e-4d0c-af4f-5806f869cf9f,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.598141,55.764004
1146382225,Велосипедная парковка № 080004210476,Центральный административный округ,Пресненский,"Малая Бронная улица, дом 8, строение 1",cb7a0cee-fe53-4821-b850-ab9160273666,1,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.596773,55.760256
